trans_num,trans_date_trans_time,cc_num,amt,merchant_lat,merchant_long,category,is_fraud,fist_name,last_name,gender,city,state,job,dob,hour,day,month,day_of_week,is_weekend,is_night,age,age_group,home_lat,home_long,distance_km,distance_km_log,log_amt,trans_count,avg_amount,trans_count_1h,amt_ratio,top_5_percent,dist_bin,category_encoded,gender_encoded
46fe6eba50f4f744a2d194252abe5c70,2020-12-31 22:59:40,377026671291680,2.72,37.3272,-91.0243,food_dining,0,Jackie,Davis,F,Redford,MO,Investment analyst,1974-10-27,22,31,12,3,0,0,52,46-55,38.31725817883598,-92.43424845502646,165.69638445130462,5.116174100567158,1.3137236682850553,1124,54.75371886120996,2.0,0.0496769910167138,0,100-500km,1,0
1ed853f7ce1cd301d36ff9c3b6e54925,2020-08-23 02:40:49,30103132002433,205.57,41.0001,-78.2357,grocery_pos,0,Stephanie,Middleton,F,Morrisdale,PA,Dispensing optician,1987-10-26,2,23,8,6,1,1,39,36-45,40.64434130458817,-77.6146051448314,65.54550310017858,4.197885970810167,5.330639338010161,434,89.76479262672811,1.0,2.290096083158444,1,20-100km,4,0
55363b0ae559f0b530570b32d7433a01,2020-10-13 02:11:06,180065479077096,154.9,39.6747,-76.8941,food_dining,0,Krystal,Gamble,F,Manchester,MD,Clinical research associate,1964-02-15,2,13,10,1,0,1,62,56-65,39.0301940045977,-76.73754862068965,72.9189339983119,4.302969006210937,5.049214776063731,648,58.03188271604939,2.0,2.66922237829035,0,20-100km,1,0
415a8663bcb5c8b8ea55b4aeb6df6fe1,2020-11-15 14:01:48,30551643947183,27.11,35.1836,-81.4552,shopping_pos,0,Morgan,Smith,F,Grover,NC,Toxicologist,1973-11-14,14,15,11,6,1,0,53,46-55,35.57766945359477,-79.4265751869281,189.05871609112188,5.2473330564784515,3.3361253849184407,1053,93.24412155745489,1.0,0.2907421888606183,0,100-500km,12,0
c9c0859a23aefa407697cedc08e46991,2020-11-28 16:52:40,571844099986,67.39,38.2507,-85.7476,home,0,Susan,Mills,F,Louisville,KY,Engineering geologist,1952-04-02,16,28,11,5,1,0,74,65+,37.52955333748443,-84.75923860647572,118.11977887737432,4.780129532072606,4.225226615110005,650,74.5814,1.0,0.9035764949437796,0,100-500km,6,0
4c96ee55faafdd8cda36797ab36db255,2020-12-06 15:55:45,36192615525683,722.49,35.1506,-106.569,shopping_net,0,Susan,Garcia,F,Albuquerque,NM,Civil Service administrator,1976-04-11,15,6,12,6,1,0,50,46-55,34.70311174855491,-106.12745775722543,64.0020720214244,4.174419146640251,6.584086724275949,233,83.52789699570816,1.0,8.649685027232556,1,20-100km,11,0
2cb661c46ec9d7ce84dd8a50287e12b0,2020-07-22 15:16:30,3576431665303017,41.77,33.5623,-112.0559,health_fitness,0,Jessica,Ward,F,Phoenix,AZ,Contractor,1981-10-24,15,22,7,2,0,0,45,36-45,33.942494879699254,-111.45925546992481,69.49804388892527,4.25558496317691,3.7558369222388173,1343,85.33013402829486,1.0,0.48951054015864276,0,20-100km,5,0
77cc0b81e89c226147f5dd3f618be86a,2020-12-15 19:10:32,3586955669388457,72.93,40.3673,-79.1605,personal_care,0,Benjamin,Rogers,M,Bolivar,PA,"Administrator, local government",1994-12-08,19,15,12,1,0,0,32,26-35,40.64434130458817,-77.6146051448314,134.27847174841654,4.907335407575128,4.3031186995690085,446,104.70941704035874,2.0,0.696498959323689,0,100-500km,10,1
cceb845fc33cc6dcc131347f052e91a8,2020-07-14 13:27:11,180094419304907,15.22,33.7467,-117.1721,food_dining,0,Sharon,Smith,F,Sun City,CA,"Designer, exhibition/display",1972-09-22,13,14,7,1,0,0,54,46-55,36.91284240555556,-120.15670243164251,444.0731417738436,6.098238632196761,2.7862450486872667,1352,87.23676035502959,1.0,0.17446773513893446,0,100-500km,1,0
0649171df4c2d9bac3586821d0974e92,2020-12-14 12:24:20,213120463918358,48.84,32.955,-92.587,kids_pets,0,Willie,Jordan,M,Spearsville,LA,"Psychologist, forensic",1957-08-08,12,14,12,0,0,0,69,65+,31.026397662500003,-91.89980751875001,224.02752444304602,5.416222725580593,3.908817874479198,425,61.722564705882355,1.0,0.7912827380509903,0,100-500km,7,1
bda35a79ebaeefce9df8e274004034f1,2020-08-23 09:25:04,3596217206093829,48.56,40.8626,-91.9534,gas_transport,0,Sara,Ramirez,F,Birmingham,IA,Camera operator,1988-03-25,9,23,8,6,1,0,38,36-45,42.04852558315565,-93.35754299466952,176.2967188209051,5.177824706540644,3.9031840567609417,1324,57.51644259818731,1.0,0.8442803102278517,0,100-500km,2,0
b3f76c528a4f516e33cbd80badcbfc7e,2020-09-04 08:28:23,4147608975828480,7.69,44.1111,-94.9134,misc_pos,0,Edward,Tapia,M,Comfrey,MN,Health and safety adviser,1944-07-26,8,4,9,4,0,0,82,65+,45.63393995736906,-94.289110590743,176.33182502569392,5.178022695143156,2.162172939277301,841,65.755112960761,1.0,0.11694908051620208,0,100-500km,9,1
75194a7913cc011fa6e25c6acfcd3dd8,2020-12-19 00:13:25,3533012926413100,89.45,43.2237,-75.1612,grocery_pos,0,Megan,Bernard,F,Barneveld,NY,IT trainer,1994-03-01,0,19,12,5,1,1,32,26-35,42.427090773234205,-75.24457019826518,88.83945013065015,4.498024189871054,4.504797211841304,821,52.95624847746651,1.0,1.6891302267769592,0,20-100km,4,0
71ea09a93912fe27f355f8bd7db32cc9,2020-12-06 12:25:55,2269768987945882,3.94,42.6835,-77.8664,travel,0,Shannon,Patterson,F,Mount Morris,NY,Acupuncturist,1958-10-29,12,6,12,6,1,0,68,65+,42.427090773234205,-75.24457019826518,216.62662102082797,5.38278084674908,1.597365331199831,621,66.10289855072465,2.0,0.05960404288439192,0,100-500km,13,0
a49d3e1c6c68e62732ccf76655de9390,2020-11-28 08:10:18,6506116513503136,203.89,32.2768,-95.3031,grocery_pos,0,Kimberly,Rice,F,Tyler,TX,Sports development officer,1984-05-04,8,28,11,5,1,0,42,36-45,31.344505143243243,-97.79874390405406,257.5907029867627,5.555246514364202,5.322473249759108,827,90.29307134220072,1.0,2.258091312757316,1,100-500km,4,0
c7967ea2ae51373c5c6fc1f58c548c74,2020-11-30 06:03:19,676292294938,1.11,41.2336,-75.2389,shopping_pos,0,Lisa,Fitzpatrick,F,Skytop,PA,Financial trader,1927-08-25,6,30,11,0,0,0,99,65+,40.64434130458817,-77.6146051448314,210.0265768183727,5.351984082029393,0.7466879474879752,212,59.116367924528305,1.0,0.018776525672502348,0,100-500km,12,0
71ff68215fdc64d8770f89525058a579,2020-07-05 19:52:03,30143535920989,5.11,39.8016,-75.3478,shopping_pos,0,Lisa,Collins,F,Bridgeport,NJ,"Engineer, control and instrumentation",1980-08-17,19,5,7,6,1,0,46,46-55,40.35091197938144,-74.54491895876288,91.63732469900714,4.528692134942745,1.809926773183504,679,86.37667157584684,1.0,0.059159491871748494,0,20-100km,12,0
9f8d6215a774d66dcadd4fc759d858bd,2020-12-04 10:29:55,4450831335606294,64.23,34.5906,-95.38,grocery_pos,0,Donna,Davis,F,Clayton,OK,Occupational psychologist,1972-01-20,10,4,12,4,0,0,54,46-55,35.44671726870748,-97.0322923112245,178.0466410439989,5.187646336391338,4.177919485808005,887,61.64446448703495,1.0,1.0419427037687843,0,100-500km,4,0
75491cb06fe42a8a14f5787009ca0453,2020-08-23 03:36:00,3597337756918966,30.72,39.7813,-76.7477,entertainment,0,Linda,Gonzalez,F,Glen Rock,PA,Insurance claims handler,1952-03-08,3,23,8,6,1,1,74,65+,40.64434130458817,-77.6146051448314,120.9457666269864,4.803576410053533,3.456947396766647,438,56.14283105022832,1.0,0.5471758268213492,0,100-500km,0,0
0f0e38f7c0c439d1be1a95dc8caefcb1,2020-11-02 20:41:37,30082025922891,117.23,26.1184,-81.7361,kids_pets,0,Kathleen,Thompson,F,Naples,FL,"Pilot, airline",1934-06-23,20,2,11,0,0,0,92,65+,28.667124602996257,-82.42312767228464,291.40661692884373,5.678145357335183,4.772631879875022,645,72.4659534883721,2.0,1.617725212417315,0,100-500km,7,0
1d92571c354d2683d0df4f1e77ed974f,2020-12-28 00:15:52,378278619832195,20.73,44.0385,-123.0614,entertainment,0,Mary,Mcintyre,F,Eugene,OR,"Scientist, physiological",1964-04-06,0,28,12,0,0,1,62,56-65,44.386470756544504,-121.92253895811518,98.66894673062046,4.601854161356762,3.078693794268338,631,66.84198098256735,2.0,0.31013443490560916,0,20-100km,0,0
4f01978a438b572630092645d94d4462,2020-08-19 23:36:26,4169759661243568,18.16,40.2236,-76.538,personal_care,0,Jamie,Carr,F,Lawn,PA,Special educational needs teacher,1972-02-15,23,19,8,2,0,0,54,46-55,40.64434130458817,-77.6146051448314,102.42758888615623,4.6388717435657965,2.9528247725427144,852,50.91680751173709,1.0,0.3566602245400764,0,100-500km,10,0
4884182018b72cdd8e769b4f54a9cb59,2020-10-12 14:51:45,675945690716,48.5,40.7687,-80.3592,health_fitness,0,Ellen,Smith,F,Beaver Falls,PA,Podiatrist,2000-06-09,14,12,10,0,0,0,26,26-35,40.64434130458817,-77.6146051448314,231.7519498911078,5.449973293742311,3.901972669574645,633,52.31995260663507,1.0,0.9269886072842002,0,100-500km,5,0
c6fabd3a9f60af4aebabb741164a4e9a,2020-12-16 15:43:08,503874407318,124.43,29.5894,-98.5201,home,0,Andrew,Mcgee,M,San Antonio,TX,Exhibition designer,1975-12-28,15,16,12,2,0,0,51,46-55,31.344505143243243,-97.79874390405406,207.04087243831677,5.3377345625045995,4.831747834036584,1090,58.36834862385321,1.0,2.1318060718467815,0,100-500km,6,1
425e6a9c7eadd7531041383772251572,2020-11-01 23:01:43,4220345354880,13.14,42.8223,-83.2829,personal_care,0,Patrick,Torres,M,Oxford,MI,Agricultural consultant,1960-01-20,23,1,11,6,1,0,66,65+,43.6606591986456,-84.95836408239278,164.6433415736686,5.109836932185958,2.6490076604684267,643,63.7144634525661,1.0,0.2062326085470753,0,100-500km,10,1
d88e29a82c31a38d241dfce410277bf0,2020-09-30 10:50:20,2719496466799416,8.24,44.6723,-103.8396,misc_pos,0,Sheila,Baker,F,Belle Fourche,SD,Hospital pharmacist,1940-09-17,10,30,9,2,0,0,86,65+,44.30692412054794,-99.164067169863,373.04773857393616,5.924383432514644,2.2235418856535927,431,56.97211136890951,1.0,0.14463216830150138,0,100-500km,9,0
5e25b550e337ea92ae4c368e2600e6bd,2020-08-16 21:10:36,213124978348176,131.97,42.32,-78.0943,food_dining,0,Steven,Arnold,M,Belfast,NY,Mechanical engineer,1962-06-04,21,16,8,6,1,0,64,56-65,42.427090773234205,-75.24457019826518,234.3886356204404,5.461237916772282,4.890123538868615,684,57.903274853801165,1.0,2.279145701744995,0,100-500km,1,1
98547332debea785948340016b6290c2,2020-12-07 13:38:20,5152054598359927,17.0,29.8872,-90.0331,home,0,Jim,Johnson,M,Gretna,LA,Biomedical scientist,1972-09-12,13,7,12,0,0,0,54,46-55,31.026397662500003,-91.89980751875001,219.22093819887792,5.394631306956444,2.8903717578961645,666,60.6166966966967,1.0,0.2804507821510243,0,100-500km,6,1
134fe8de217823c696a8c225ad1c5f7b,2020-12-18 08:15:23,213113338379864,108.3,39.4558,-76.4147,food_dining,0,Larry,Vaughan,M,Kingsville,MD,Science writer,1961-12-05,8,18,12,4,0,0,65,56-65,39.0301940045977,-76.73754862068965,54.88771442033279,4.023344578194793,4.694096395182493,224,61.05964285714286,1.0,1.773675621611188,0,20-100km,1,1
49c037573a63d9fa63379e59293ae46b,2020-07-22 14:27:22,3533012926413100,14.67,43.2237,-75.1612,food_dining,0,Megan,Bernard,F,Barneveld,NY,IT trainer,1994-03-01,14,22,7,2,0,0,32,26-35,42.427090773234205,-75.24457019826518,88.83945013065015,4.498024189871054,2.7517480563679295,821,52.95624847746651,1.0,0.2770211338939965,0,20-100km,1,0
0426b06f2e28d75bb98baafd9364a67c,2020-07-09 03:28:14,3535808924394848,86.56,39.39,-88.9597,grocery_pos,0,Matthew,Myers,M,Tower Hill,IL,Radio broadcast assistant,1980-01-09,3,9,7,3,0,1,46,46-55,40.256524168861354,-89.07708718822619,96.87316964022153,4.583672453142197,4.472324272654662,666,103.58857357357358,1.0,0.835613398407508,0,20-100km,4,1
2b9d31443cf51180b5b5321f494868aa,2020-10-15 12:10:03,502038091380,46.48,36.6704,-93.0377,kids_pets,0,Kurt,Peters,M,Kissee Mills,MO,"Engineer, agricultural",1980-03-18,12,15,10,3,0,0,46,46-55,38.31725817883598,-92.43424845502646,190.70293512651173,5.255946960975136,3.860308569741467,621,98.5836231884058,1.0,0.4714779036997943,0,100-500km,7,1
cb6edf404e153d830e5a89584dbe38af,2020-10-02 10:32:54,4169388510116,30.92,43.033,-77.1575,grocery_net,0,Marcia,Molina,F,Port Gibson,NY,Database administrator,1962-09-27,10,2,10,4,0,0,64,56-65,42.427090773234205,-75.24457019826518,170.14820168824153,5.142529857694826,3.463232772581608,651,59.31989247311828,1.0,0.5212416730865093,0,100-500km,3,0
17aee53ad2575778567afb5a3806a259,2020-07-05 01:41:07,2706977570537524,105.56,39.283,-82.3977,grocery_pos,0,David,Serrano,M,Zaleski,OH,Accounting technician,1978-12-18,1,5,7,6,1,1,48,46-55,40.37740765923863,-82.66069607428041,123.74725699951996,4.826289746410089,4.668708206792079,638,92.60252351097179,1.0,1.1399257384977524,0,100-500km,4,1
9688b36e4800345f8bebf2747c18c3c5,2020-12-27 15:34:54,6011348830550197,6.7,33.4629,-86.7904,shopping_pos,0,Samuel,Johnston,M,Birmingham,AL,Musician,1980-07-12,15,27,12,6,1,0,46,46-55,32.87297494349315,-86.81247245890411,65.62883727100588,4.199137475889478,2.0412203288596382,1088,62.191443014705875,1.0,0.10773186270039929,0,20-100km,12,1
0fd3c995d66b1da220b16b50727098d8,2020-12-13 16:30:45,345389171551808,12.82,33.9215,-89.6782,personal_care,0,Justin,Fowler,M,Coffeeville,MS,Financial trader,1984-05-19,16,13,12,6,1,0,42,36-45,32.964057192743766,-89.69911889342404,106.48047349398965,4.677309189152451,2.626116818339524,834,53.09852517985611,1.0,0.24143796756267535,0,100-500km,10,1
f0903be80c31b750ba1c84cc1121d4d1,2020-06-25 19:58:48,4488941175228467,115.81,28.9254,-81.6801,shopping_net,0,Jacqueline,Washington,F,Umatilla,FL,Private music teacher,1986-03-31,19,25,6,3,0,0,40,36-45,28.667124602996257,-82.42312767228464,77.89133117387762,4.368071350762047,4.760548683167605,424,83.27240566037736,1.0,1.390736812292006,0,20-100km,11,0
15d26ba2c1593d908999fe3230b4e674,2020-07-25 18:56:10,675945690716,1.39,40.7687,-80.3592,travel,0,Ellen,Smith,F,Beaver Falls,PA,Podiatrist,2000-06-09,18,25,7,5,1,0,26,26-35,40.64434130458817,-77.6146051448314,231.7519498911078,5.449973293742311,0.8712933659434193,633,52.31995260663507,1.0,0.02656730235309357,0,100-500km,13,0
63a8a39be7760bf579bc72017b3db500,2020-09-17 08:33:45,4981132848794,2.57,40.0113,-80.9701,entertainment,0,Joseph,Spencer,M,Holloway,OH,Child psychotherapist,1946-04-03,8,17,9,3,0,0,80,65+,40.37740765923863,-82.66069607428041,149.25093105070252,5.012306770073006,1.2725655957915476,665,65.04209022556391,1.0,0.039512875294864004,0,100-500km,0,1
a09e8e48f02a6ec8dd669e0c8458fcf4,2020-07-19 00:45:49,375848982312810,50.0,31.4841,-97.9903,gas_transport,0,Dale,Smith,M,Purmela,TX,Web designer,1943-12-15,0,19,7,6,1,1,83,65+,31.344505143243243,-97.79874390405406,23.903476444895464,3.215007409986081,3.9318256327243257,672,57.64747023809524,2.0,0.8673407487525523,0,20-100km,2,1
34ebccbf42304cfebd617c882b8d465d,2020-09-07 16:08:28,4294040533480516,6.77,33.413,-81.69,shopping_net,0,Gail,Weaver,F,New Ellenton,SC,Biomedical scientist,1986-12-31,16,7,9,0,0,0,40,36-45,33.956702717232375,-81.04771619295039,84.77386544844259,4.45171436159137,2.050270164379556,638,51.90771159874608,1.0,0.13042378081185801,0,20-100km,11,0
f7bfe336788c8fe5409c6496d4e246b5,2020-12-12 19:06:58,30118423745458,7.23,40.4109,-74.238,shopping_pos,0,Jared,Velazquez,M,Matawan,NJ,Drilling engineer,1993-04-29,19,12,12,5,1,0,33,26-35,40.35091197938144,-74.54491895876288,26.8391123346777,3.3264419504276415,2.1077860146889784,867,59.24542099192618,1.0,0.122034747647169,0,20-100km,12,1
f6089698aae22c51e0fba5156c0ba1f8,2020-10-20 15:05:02,4128730454058057622,126.36,31.3833,-95.0619,entertainment,0,Monique,Martin,F,Ratcliff,TX,"Engineer, production",1949-10-04,15,20,10,1,0,0,77,65+,31.344505143243243,-97.79874390405406,259.884215491841,5.5640766900895535,4.847017722096073,886,60.21476297968397,1.0,2.0984887052139185,0,100-500km,0,0
94d0aa550af13f286e9ab2bffe1a071a,2020-12-02 11:37:41,30428204673351,119.02,40.3087,-76.2963,shopping_pos,0,Greg,Villarreal,M,Schaefferstown,PA,Gaffer,1982-07-02,11,2,12,2,0,0,44,36-45,40.64434130458817,-77.6146051448314,117.58466753511763,4.775627199413127,4.787658395561367,887,92.91523111612176,3.0,1.280952525977722,0,100-500km,12,1
ab902301e23bdd7e078796ba4f4b7e02,2020-07-29 17:50:11,2248735346244816,69.21,38.6411,-100.138,health_fitness,0,Jacob,Weber,M,Utica,KS,Product/process development scientist,1962-11-11,17,29,7,2,0,0,64,56-65,38.491560216088324,-97.38208440063092,240.17156731735346,5.485508577794149,4.2514907510291575,880,57.316340909090904,1.0,1.2075090437083824,0,100-500km,5,1
f0b57d9a754dae62f37b77b4ac8414db,2020-09-21 02:12:24,30510856607165,56.75,42.3958,-83.3772,gas_transport,0,Frederick,Robinson,M,Livonia,MI,Horticultural consultant,1965-04-01,2,21,9,0,0,1,61,56-65,43.6606591986456,-84.95836408239278,190.51824422728598,5.254983074199167,4.056123349401903,213,95.40840375586855,1.0,0.5948113349135591,0,100-500km,2,1
4fd653f621595d7cff23585b5ef0e289,2020-11-06 08:20:28,30364087349027,196.79,35.8896,-96.0887,misc_net,0,Samuel,Sandoval,M,Mounds,OK,Fitness centre manager,1982-02-05,8,6,11,4,0,0,44,36-45,35.44671726870748,-97.0322923112245,98.44240689251279,4.5995786513796935,5.287205861793318,673,58.98001485884102,1.0,3.3365539237483164,1,20-100km,8,1
c660f7c8937301406915e9312113dd9d,2020-12-21 21:13:25,372509258176510,49.55,42.9147,-83.4845,kids_pets,0,Kristen,Hanson,F,Goodrich,MI,Learning disability nurse,1985-06-18,21,21,12,0,0,0,41,36-45,43.6606591986456,-84.95836408239278,145.2949936580275,4.985625087741512,3.9229629454664803,1325,94.6429358490566,3.0,0.5235467344232212,0,100-500km,7,0
92425ea47d81b59c2f814d7356c2b27d,2020-08-02 15:49:25,3534718226968689,7.51,37.3712,-89.1349,personal_care,0,Lisa,Lopez,F,Dongola,IL,Scientific laboratory technician,1984-09-13,15,2,8,6,1,0,42,36-45,40.256524168861354,-89.07708718822619,320.8724839144498,5.7741554544226315,2.1412419425852827,445,49.430876404494384,1.0,0.15192933134637224,0,100-500km,10,0
d9c9424a3504493517dabc8d974dc670,2020-07-21 09:34:14,2720012583106919,68.24,43.3526,-102.5411,gas_transport,0,Joseph,Murray,M,Manderson,SD,Volunteer coordinator,1980-08-18,9,21,7,1,0,0,46,46-55,44.30692412054794,-99.164067169863,290.9066848364897,5.676434178716341,4.237578730308009,892,88.5586995515695,1.0,0.7705623540718602,0,100-500km,2,1
a997b0ab9d4abfa10a7e6c84c6b6c9e7,2020-07-09 02:51:32,676195318214,74.18,29.6047,-96.5249,grocery_pos,0,Brandy,Quinn,F,Altair,TX,"Editor, film/video",1983-07-24,2,9,7,3,0,1,43,36-45,31.344505143243243,-97.79874390405406,228.7491654952936,5.436988128999793,4.319885238136032,865,55.916439306358384,2.0,1.3266223836889561,0,100-500km,4,0
d9655b00bba90a417fef30272b009e25,2020-06-25 23:15:05,6544734391390261,22.82,41.55,-87.4569,home,0,John,Myers,M,Highland,IN,Community arts worker,1982-02-08,23,25,6,3,0,0,44,36-45,39.89434858378379,-86.28068133513514,209.0833540344636,5.347504375937623,3.170525563927154,666,70.82992492492492,1.0,0.3221802087774017,0,100-500km,6,1
aa2251431c96b59d04a34aa23ffc81d4,2020-09-14 03:54:59,4365382885912355,99.64,48.1439,-92.8561,grocery_pos,0,Robert,Goodman,M,Orr,MN,Horticultural therapist,1976-12-10,3,14,9,0,0,1,50,46-55,45.63393995736906,-94.289110590743,299.57289315405825,5.705690297451256,4.611549792952131,429,90.17291375291376,1.0,1.1049881372695505,0,100-500km,4,1
68dbb6b23f7887a3b2a9fddd567732f6,2020-08-29 19:56:19,4006047418382,55.08,36.8347,-84.4436,kids_pets,0,Robert,Sanchez,M,Parkers Lake,KY,"Designer, industrial/product",1968-07-24,19,29,8,5,1,0,58,56-65,37.52955333748443,-84.75923860647572,82.16836519524041,4.420867049504177,4.0267792427263345,457,60.1582056892779,1.0,0.9155858185746554,0,20-100km,7,1
c0b187b2b58b3f79849f693994e9f9c3,2020-09-03 20:28:30,370877495212014,86.09,36.2017,-81.1286,food_dining,0,Sarah,Clark,F,North Wilkesboro,NC,Dispensing optician,1984-03-06,20,3,9,3,0,0,42,36-45,35.57766945359477,-79.4265751869281,168.29259818898862,5.131628568094671,4.466942066704648,1072,90.8942723880597,1.0,0.9471443880693762,0,100-500km,1,0
36057284f5613ab74a27a412f623541d,2020-12-14 12:09:18,3533742182628021,283.9,32.8357,-79.8217,misc_pos,0,Robert,Haynes,M,Johns Island,SC,Materials engineer,1997-06-04,12,14,12,0,0,0,29,26-35,33.956702717232375,-81.04771619295039,168.7921976362061,5.134575322504691,5.652138241503862,1057,50.36368968779565,1.0,5.636997641751332,1,100-500km,9,1
8948f90e9fa97b2b8013b14995e78143,2020-07-17 15:00:08,30235268718158,6.96,41.0592,-73.7395,misc_net,0,Kenneth,Doyle,M,West Harrison,NY,Lexicographer,1977-08-16,15,17,7,4,0,0,49,46-55,42.427090773234205,-75.24457019826518,196.78654257654594,5.287188381366235,2.0744289998562917,671,76.38113263785395,1.0,0.09112197946840439,0,100-500km,8,1
66cc5730b10efde1989aa5b8617e5bbf,2020-08-10 00:54:02,213141712584544,202.13,32.153,-90.1217,grocery_pos,0,Margaret,Curtis,F,Florence,MS,Fine artist,1984-12-24,0,10,8,0,0,1,42,36-45,32.964057192743766,-89.69911889342404,98.49795538437387,4.60013709505265,5.3138461681656635,1325,84.46132075471698,1.0,2.393166460029711,1,20-100km,4,0
65493e628012ab6200bba5c9c5d8e515,2020-11-30 04:40:58,3552581383553463,62.46,35.1959,-83.8228,grocery_pos,0,Jonathan,Castro,M,Andrews,NC,Retail buyer,1965-04-13,4,30,11,0,0,1,61,56-65,35.57766945359477,-79.4265751869281,400.750724320879,5.995831807530443,4.150409786155049,638,64.59550156739812,1.0,0.9669403980837588,0,100-500km,4,1
8047184ca41f9e9c2c0b97bddce4b371,2020-12-08 13:54:02,3530503964418806,147.34,34.5715,-118.0231,kids_pets,0,David,Nichols,M,Palmdale,CA,Chemical engineer,1963-06-04,13,8,12,1,0,0,63,56-65,36.91284240555556,-120.15670243164251,323.79775827805923,5.783202706410439,4.999506936308412,233,83.54785407725322,1.0,1.7635402085104526,0,100-500km,7,1
81adf78657d6c6b85b7463483e0b2e52,2020-12-16 16:53:03,30230540139182,76.53,40.9661,-76.8575,home,0,Hayden,Sanders,M,Montandon,PA,Orthoptist,1974-05-18,16,16,12,2,0,0,52,46-55,40.64434130458817,-77.6146051448314,73.08004751101561,4.3051462316851214,4.350664958230868,639,93.77491392801252,1.0,0.8161031217661175,0,20-100km,6,1
8492f75dd1b4b0cccc8439986650183f,2020-08-03 18:41:09,4471568287204,23.16,36.4899,-79.4736,home,0,Dakota,Maldonado,M,Pelham,NC,Insurance underwriter,1927-10-24,18,3,8,0,0,0,99,65+,35.57766945359477,-79.4265751869281,101.5235004288044,4.630092044775686,3.184698373066614,409,71.34738386308068,1.0,0.32460895895559727,0,100-500km,6,1
1c4682924c355e79d938b8a5140a51b5,2020-09-18 02:50:05,6593939509150446,6.3,34.1248,-117.9031,misc_net,0,Margaret,Ward,F,Azusa,CA,Civil Service fast streamer,1983-06-23,2,18,9,4,0,1,43,36-45,36.91284240555556,-120.15670243164251,371.0625666582616,5.919062030072367,1.9878743481543455,238,92.31890756302522,1.0,0.06824170872796617,0,100-500km,8,0
11751c0bd527219fcb30b6d9f549dcd0,2020-09-12 23:04:40,3583635130604947,71.34,40.0369,-75.0664,shopping_net,0,Crystal,Gamble,F,Philadelphia,PA,Structural engineer,1985-01-01,23,12,9,5,1,0,41,36-45,40.64434130458817,-77.6146051448314,226.27583713087975,5.426164421340176,4.281377226523952,1354,83.70621861152142,2.0,0.8522664287475135,0,100-500km,11,0
ada7d579475d9a08667ad480f7d1bdff,2020-11-16 03:04:29,4879265611163287,66.53,31.0,-82.8555,gas_transport,0,Collin,Brown,M,Du Pont,GA,Advertising account executive,1990-10-28,3,16,11,0,0,1,36,36-45,32.92380187716535,-83.6176606503937,225.67477341866737,5.423516273944843,4.212571943586751,220,95.79299999999999,1.0,0.694518388608771,0,100-500km,2,1
fcf158849e09aaf2058e79183dfbd782,2020-06-26 11:26:41,676195318214,79.79,29.6047,-96.5249,gas_transport,0,Brandy,Quinn,F,Altair,TX,"Editor, film/video",1983-07-24,11,26,6,4,0,0,43,36-45,31.344505143243243,-97.79874390405406,228.7491654952936,5.436988128999793,4.391853195491617,865,55.916439306358384,1.0,1.4269506604818256,0,100-500km,2,0
d1be67622a06597182bb0cad5deda278,2020-06-25 06:17:07,30074693890476,201.51,37.9931,-100.9893,grocery_pos,0,Kelsey,Richards,F,Holcomb,KS,Arboriculturist,1993-08-16,6,25,6,3,0,0,33,26-35,38.491560216088324,-97.38208440063092,319.8433402249452,5.77095296731894,5.310789268043357,876,84.11227168949772,1.0,2.3957265206660754,1,100-500km,4,0
ef722bae2c9ca9da975c0ccd3e9445b5,2020-07-13 09:22:30,3547574373318979,157.98,39.0319,-88.4074,grocery_pos,0,Jacob,Patel,M,Dieterich,IL,"Psychologist, clinical",1962-04-30,9,13,7,0,0,0,64,56-65,40.256524168861354,-89.07708718822619,147.75086694680752,5.002272872622587,5.068778408144967,641,62.256099843993766,1.0,2.537582668941336,0,100-500km,4,1
66a57b646eb194a857b77c15fd433a89,2020-10-22 03:46:57,2254799658404120,213.12,30.946,-83.2474,grocery_pos,0,Barbara,Nelson,F,Valdosta,GA,Educational psychologist,1987-09-08,3,22,10,3,0,1,39,36-45,32.92380187716535,-83.6176606503937,222.67916472418696,5.410212724793959,5.36653660552518,669,95.84388639760837,1.0,2.2236160073462763,1,100-500km,4,0
3835888a25b101fe180006d7654850c0,2020-12-27 11:31:18,60422928733,175.99,33.6028,-81.9748,entertainment,0,Jeffrey,Powers,M,North Augusta,SC,Secondary school teacher,1942-04-02,11,27,12,6,1,0,84,65+,33.956702717232375,-81.04771619295039,94.28803323215723,4.556904233333443,5.176093233802662,669,57.4331091180867,1.0,3.064260366579696,0,20-100km,0,1
95c1f480622d0e044087b07f01f6c894,2020-07-31 23:27:30,3527536963490470,27.21,32.9413,-81.1807,home,0,Teresa,Stein,F,Brunson,SC,Social researcher,1974-12-05,23,31,7,4,0,0,52,46-55,33.956702717232375,-81.04771619295039,113.57971167733535,4.741270752633535,3.339676525013905,1151,62.40698523023458,1.0,0.4360088842557556,0,100-500km,6,0
53a658bd9c6ef30eda0b6086944a689e,2020-11-19 04:43:46,6526777409109795,2.38,40.6868,-73.823,misc_pos,0,Michael,Garner,M,South Richmond Hill,NY,Site engineer,1937-02-01,4,19,11,3,0,1,89,65+,42.427090773234205,-75.24457019826518,226.79055122095056,5.428426571754895,1.2178757094949273,241,58.15053941908714,1.0,0.04092825318175461,0,100-500km,9,1
